,created_at,location,name,s_o
1629,2020-04-09 02:11:10,"Reno, ",Georgia Mathers,0
1630,2020-04-09 02:11:10,"Reno, ",Georgia Mathers,1
1631,2020-04-09 02:11:10,"Reno, ",Georgia Mathers,1
1632,2020-04-09 02:11:10,"Reno, ",Georgia Mathers,1
1633,2020-04-09 02:11:10,,Liz Barreda,0
1634,2020-04-09 02:11:09,"Oregon, USA",Stacking The Pads,1
1635,2020-04-09 02:11:09,"Oregon, USA",Stacking The Pads,1
1636,2020-04-09 02:11:09,"Oregon, USA",Stacking The Pads,1
1637,2020-04-09 02:11:09,"Oregon, USA",Stacking The Pads,1
1638,2020-04-09 02:11:09,"Malakand, Pak",Dr Waqar Ahmad,0
1639,2020-04-09 02:11:09,"Malakand, Pak",Dr Waqar Ahmad,0
1640,2020-04-09 02:11:09,"Malakand, Pak",Dr Waqar Ahmad,1
1641,2020-04-09 02:11:09,"Binghamton, NY and...",Mark Horvath,0
1642,2020-04-09 02:11:09,United States,JustHil™️,0
1643,2020-04-09 02:11:09,,Lei,0
1644,2020-04-09 02:11:09,,Madikay Senghore,1
1645,2020-04-09 02:11:09,,Madikay Senghore,1
1646,2020-04-09 02:11:09,,Madikay Senghore,1
1647,2020-04-09 02:11:09,"Rhode Island, USA",Ved Gupta,0
1648,2020-04-09 02:11:09,"Rhode Island, USA",Ved Gupta,1
1649,2020-04-09 02:11:09,"Manhattan, NY",Aji the Hedonist,1
1650,2020-04-09 02:11:09,"Manhattan, NY",Aji the Hedonist,1
1651,2020-04-09 02:11:09,日本 東京,Joyce,0
1652,2020-04-09 02:11:09,"Calgary, AB",Lisa A. Kirkman,1
1653,2020-04-09 02:11:09,"Calgary, AB",Lisa A. Kirkman,0
1654,2020-04-09 02:11:09,,D. Rose,1
1655,2020-04-09 02:11:09,,D. Rose,1
1656,2020-04-09 02:11:09,"Edmonton, Alberta",Michele Siderson🌈,1
1657,2020-04-09 02:11:09,"Edmonton, Alberta",Michele Siderson🌈,0
1658,2020-04-09 02:11:09,,Claudia Darling,1
1659,2020-04-09 02:11:09,CannotBeReach,Mʜᴇʟ Lᴏᴘᴇᴢ ₛₑₙₜᵢₑ₂₀₁₆,0
1660,2020-04-09 02:11:09,CannotBeReach,Mʜᴇʟ Lᴏᴘᴇᴢ ₛₑₙₜᵢₑ₂₀₁₆,1
1661,2020-04-09 02:11:09,CannotBeReach,Mʜᴇʟ Lᴏᴘᴇᴢ ₛₑₙₜᵢₑ₂₀₁₆,1
1662,2020-04-09 02:11:09,"Foley, AL",susan jones,1
1663,2020-04-09 02:11:09,"Foley, AL",susan jones,1
1664,2020-04-09 02:11:09,,Jean claude Van Damme,0
1665,2020-04-09 02:11:08,CT/BROOKLYN ,Coach Mel,1
1666,2020-04-09 02:11:08,CT/BROOKLYN ,Coach Mel,1
1667,2020-04-09 02:11:08,CT/BROOKLYN ,Coach Mel,1
1668,2020-04-09 02:11:08,CT/BROOKLYN ,Coach Mel,1
1669,2020-04-09 02:11:08,CT/BROOKLYN ,Coach Mel,1
1670,2020-04-09 02:11:08,Michigan,Chrissy Chris,0
1671,2020-04-09 02:11:08,,Sammy,0
1672,2020-04-09 02:11:08,,Sammy,1
1673,2020-04-09 02:11:08,"新竹市, 台灣",Youn-Long Lin,1
1674,2020-04-09 02:11:08,"新竹市, 台灣",Youn-Long Lin,1
1675,2020-04-09 02:11:08,"新竹市, 台灣",Youn-Long Lin,1
1676,2020-04-09 02:11:08,"Oakville, Ontario",KRolcz,0
1677,2020-04-09 02:11:08,"Oakville, Ontario",KRolcz,1
1678,2020-04-09 02:11:08,"Oakville, Ontario",KRolcz,0
1679,2020-04-09 02:11:08,,梅,1
1680,2020-04-09 02:11:08,Mexico,Códices del pequeño tlahtoani,0
1681,2020-04-09 02:11:08,Mexico,Códices del pequeño tlahtoani,1
1682,2020-04-09 02:11:08,Mexico,Códices del pequeño tlahtoani,1
1683,2020-04-09 02:11:08,"Georgia, USA",Karin Bailey,0
1684,2020-04-09 02:11:08,IBadan/ABuJa/NIGer/LAGos/OGun+,#IBADANILUELETULOJU,0
1685,2020-04-09 02:11:08,,TPC Retweets,1
1686,2020-04-09 02:11:08,,TPC Retweets,1
1687,2020-04-09 02:11:08,,TPC Retweets,1
1688,2020-04-09 02:11:08,,TPC Retweets,0
1689,2020-04-09 02:11:08,,TPC Retweets,1
1690,2020-04-09 02:11:08,,TPC Retweets,1
1691,2020-04-09 02:11:08,,TPC Retweets,1
1692,2020-04-09 02:11:08,SC Coast,Cathy says... #Impeached #WeThePeople,0
1693,2020-04-09 02:11:08,"New York, NY",Liam Stack,0
1694,2020-04-09 02:11:08,The Gym,Jalil Pines,0
1695,2020-04-09 02:11:08,The Gym,Jalil Pines,1
1696,2020-04-09 02:11:07,"Sydney, New South Wales",David 🎀,1
1697,2020-04-09 02:11:07,Home sweet home,saggynutz42,0
1698,2020-04-09 02:11:07,Home sweet home,saggynutz42,0
1699,2020-04-09 02:11:07,United States,socialist crab ♋🌹⚖️,0
1700,2020-04-09 02:11:07,GeeksResist HQ,Al is Staying the F Home,0
1701,2020-04-09 02:11:07,"MNL, PH",victoria aut mors,1
1702,2020-04-09 02:11:07,"MNL, PH",victoria aut mors,1
1703,2020-04-09 02:11:07,"MNL, PH",victoria aut mors,1
1704,2020-04-09 02:11:07,,Nargis Pervin,1
1705,2020-04-09 02:11:07,,Nargis Pervin,1
1706,2020-04-09 02:11:07,,Nargis Pervin,0
1707,2020-04-09 02:11:07,"Markham, Ontario, Canada",Effie Vernuccio,0
1708,2020-04-09 02:11:07,"Markham, Ontario, Canada",Effie Vernuccio,1
1709,2020-04-09 02:11:07,Asgardia,NdeT,1
1710,2020-04-09 02:11:07,Asgardia,NdeT,0
1711,2020-04-09 02:11:07,Asgardia,NdeT,1
1712,2020-04-09 02:11:07,Asgardia,NdeT,1
1713,2020-04-09 02:11:07,"Rosenberg, TX",LCHS Sports Medicine,1
1714,2020-04-09 02:11:07,"Rosenberg, TX",LCHS Sports Medicine,1
1715,2020-04-09 02:11:07,"Karnataka, India",pragmaticDame,0
1716,2020-04-09 02:11:07,,roman,1
1717,2020-04-09 02:11:07,"Virginia, South Africa",Leoni Divna,1
1718,2020-04-09 02:11:07,"Virginia, South Africa",Leoni Divna,1
1719,2020-04-09 02:11:07,,Canterbury,0
1720,2020-04-09 02:11:07,,Canterbury,0
1721,2020-04-09 02:11:07,"New York, USA",Brian Cohan,0
1722,2020-04-09 02:11:07,"California, USA",Escobar,0
1723,2020-04-09 02:11:07,"Novo Hamburgo, Brasil",Luciano Santos Netto Alves,1
1724,2020-04-09 02:11:07,"Novo Hamburgo, Brasil",Luciano Santos Netto Alves,1
1725,2020-04-09 02:11:07,"Novo Hamburgo, Brasil",Luciano Santos Netto Alves,1
1726,2020-04-09 02:11:07,"Jakarta, Indonesia",kakaknya,1
1727,2020-04-09 02:11:07,"Los Angeles, CA",Ashlee Mullany,1
1728,2020-04-09 02:11:07,,superhans2012,1
1729,2020-04-09 02:11:07,,superhans2012,0
1730,2020-04-09 02:11:07,,superhans2012,1
1731,2020-04-09 02:11:07,,superhans2012,1
1732,2020-04-09 02:11:07,,danya,1
1733,2020-04-09 02:11:07,,danya,1
1734,2020-04-09 02:11:07,"Gurgaon, haryana, india",Shivam_agrawal,0
1735,2020-04-09 02:11:07,"Gurgaon, haryana, india",Shivam_agrawal,1
1736,2020-04-09 02:11:07,"Gurgaon, haryana, india",Shivam_agrawal,1
1737,2020-04-09 02:11:07,"Gurgaon, haryana, india",Shivam_agrawal,1
1738,2020-04-09 02:11:07,"Livermore, CA",trampeding,0
1739,2020-04-09 02:11:07,,Dan Frechtling,1
1740,2020-04-09 02:11:07,,Dan Frechtling,1
1741,2020-04-09 02:11:07,,Dan Frechtling,1
1742,2020-04-09 02:11:07,Boston,Remove Trump 202-224-3121☎️,1
1743,2020-04-09 02:11:07,Boston,Remove Trump 202-224-3121☎️,1
1744,2020-04-09 02:11:07,Boston,Remove Trump 202-224-3121☎️,0
1745,2020-04-09 02:11:07,Boston,Remove Trump 202-224-3121☎️,1
1746,2020-04-09 02:11:07,"Tokyo, Japan","NOZAWA, Satoshi",1
1747,2020-04-09 02:11:06,United States,M. Sisodiya,0
1748,2020-04-09 02:11:06,United States,M. Sisodiya,1
1749,2020-04-09 02:11:06,United States,M. Sisodiya,1
1750,2020-04-09 02:11:06,"Grand Island, NE",GI Firefighters,0
1751,2020-04-09 02:11:06,CashApp $PrettyPris187,Life is MARVELous™,1
1752,2020-04-09 02:11:06,CashApp $PrettyPris187,Life is MARVELous™,1
1753,2020-04-09 02:11:06,,ExLefty⭐️⭐️⭐️,1
1754,2020-04-09 02:11:06,,ExLefty⭐️⭐️⭐️,0
1755,2020-04-09 02:11:06,,ExLefty⭐️⭐️⭐️,0
1756,2020-04-09 02:11:06,,ExLefty⭐️⭐️⭐️,1
1757,2020-04-09 02:11:06,Everywhere,💛,1
1758,2020-04-09 02:11:06,Everywhere,💛,1
1759,2020-04-09 02:11:06,"New Brunswick, Canada",CanineTherapyNB,1
1760,2020-04-09 02:11:06,"New Brunswick, Canada",CanineTherapyNB,1
1761,2020-04-09 02:11:06,"Mammoth Lakes, California",Monica Prelle,1
1762,2020-04-09 02:11:06,"Mammoth Lakes, California",Monica Prelle,1
1763,2020-04-09 02:11:06,"Mammoth Lakes, California",Monica Prelle,1
1764,2020-04-09 02:11:06,"Detroit, MI",meg,0
1765,2020-04-09 02:11:06,"Detroit, MI",meg,1
1766,2020-04-09 02:11:06,,Kelley,0
1767,2020-04-09 02:11:06,"California, USA",Jet Maier,1
1768,2020-04-09 02:11:06,"California, USA",Jet Maier,0
1769,2020-04-09 02:11:06,"California, USA",Jet Maier,0
1770,2020-04-09 02:11:06,"California, USA",Jet Maier,1
1771,2020-04-09 02:11:06,"Oregon, USA",Late Boomer 🌼🌻🌺 '63 ✌🌊❄🌊#Resistance,1
1772,2020-04-09 02:11:06,USA,#impeached,0
1773,2020-04-09 02:11:06,USA,#impeached,1
1774,2020-04-09 02:11:06,USA,#impeached,1
1775,2020-04-09 02:11:06,USA,#impeached,1
1776,2020-04-09 02:11:06,USA,#impeached,1
1777,2020-04-09 02:11:06,"New Delhi, India",S Kinha,0
1778,2020-04-09 02:11:06,77,Thug,0
1779,2020-04-09 02:11:06,77,Thug,1
1780,2020-04-09 02:11:06,77,Thug,1
1781,2020-04-09 02:11:06,"Nairobi, Kenya",Social distance,1
1782,2020-04-09 02:11:06,"Nairobi, Kenya",Social distance,1
1783,2020-04-09 02:11:06,Hong Kong SAR,Ken Hitchens Ωॐ,0
1784,2020-04-09 02:11:06,"Washington, DC",Sunu Chandy,0
1785,2020-04-09 02:11:06,"Washington, DC",Sunu Chandy,1
1786,2020-04-09 02:11:06,"Chennai, India",Vikram.Rau🇮🇳,0
1787,2020-04-09 02:11:06,United States,Goddess.,1
1788,2020-04-09 02:11:06,North Carolina,Hobbyhawk Hobbies,1
1789,2020-04-09 02:11:06,North Carolina,Hobbyhawk Hobbies,1
1790,2020-04-09 02:11:06,,bii⚙,1
1791,2020-04-09 02:11:06,,bii⚙,1
1792,2020-04-09 02:11:06,,bii⚙,1
1793,2020-04-09 02:11:06,,Planck Epoch,1
1794,2020-04-09 02:11:06,,Planck Epoch,1
1795,2020-04-09 02:11:06,,Planck Epoch,1
1796,2020-04-09 02:11:06,"Converse, TX",Faolan Adrian,0
1797,2020-04-09 02:11:06,"Converse, TX",Faolan Adrian,1
1798,2020-04-09 02:11:06,"Converse, TX",Faolan Adrian,1
1799,2020-04-09 02:11:06,"Converse, TX",Faolan Adrian,1
1800,2020-04-09 02:11:06,"San Antonio, Texas",TSgt Kevin Edwards (Retired) 🇺🇸,1
1801,2020-04-09 02:11:06,"San Antonio, Texas",TSgt Kevin Edwards (Retired) 🇺🇸,1
1802,2020-04-09 02:11:06,"San Antonio, Texas",TSgt Kevin Edwards (Retired) 🇺🇸,0
1803,2020-04-09 02:11:06,,Lorentz Maseko,0
1804,2020-04-09 02:11:06,,Lorentz Maseko,1
1805,2020-04-09 02:11:06,,Lorentz Maseko,1
1806,2020-04-09 02:11:06,"Hays,Ks.",William Hartshorn,1
1807,2020-04-09 02:11:06,"Hays,Ks.",William Hartshorn,0
1808,2020-04-09 02:11:05,,Linda Ness,1
1809,2020-04-09 02:11:05,,Linda Ness,1
1810,2020-04-09 02:11:05,,Linda Ness,1
1811,2020-04-09 02:11:05,,Linda Ness,1
1812,2020-04-09 02:11:05,,Linda Ness,1
1813,2020-04-09 02:11:05,Texas,Legal Immigrant,1
1814,2020-04-09 02:11:05,"Texas, USA",Oil Trader,0
1815,2020-04-09 02:11:05,Finding My Paradise ,Xtina,1
1816,2020-04-09 02:11:05,Finding My Paradise ,Xtina,1
1817,2020-04-09 02:11:05,"Baton Rouge, LA",CosmoManiaBruce,0
1818,2020-04-09 02:11:05,"Baton Rouge, LA",CosmoManiaBruce,1
1819,2020-04-09 02:11:05,,nettie raymond,0
1820,2020-04-09 02:11:05,"Tamil Nadu, India",#PavithraGugan,1
1821,2020-04-09 02:11:05,"Tamil Nadu, India",#PavithraGugan,1
1822,2020-04-09 02:11:05,"Tamil Nadu, India",#PavithraGugan,1
1823,2020-04-09 02:11:05,"Tamil Nadu, India",#PavithraGugan,1
1824,2020-04-09 02:11:05,"Wilmette, IL",Travis Wilhite,1
1825,2020-04-09 02:11:05,"Wilmette, IL",Travis Wilhite,0
1826,2020-04-09 02:11:05,"Wilmette, IL",Travis Wilhite,1
1827,2020-04-09 02:11:05,"Wilmette, IL",Travis Wilhite,1
1828,2020-04-09 02:11:05,"Wilmette, IL",Travis Wilhite,1
1829,2020-04-09 02:11:05,Hong Kong,Cal🇭🇰,0
1830,2020-04-09 02:11:05,Hong Kong,Cal🇭🇰,1
1831,2020-04-09 02:11:05,Hong Kong,Cal🇭🇰,1
1832,2020-04-09 02:11:05,"Cherry Hill, NJ","Joshua Duvall, CFP®RTP",1
1833,2020-04-09 02:11:05,"Cherry Hill, NJ","Joshua Duvall, CFP®RTP",1
1834,2020-04-09 02:11:05,Tennessee,mwwilliams,1
1835,2020-04-09 02:11:05,🌸GoodKarma🌸,LUCID🌸,1
1836,2020-04-09 02:11:05,🌸GoodKarma🌸,LUCID🌸,0
1837,2020-04-09 02:11:05,🌸GoodKarma🌸,LUCID🌸,0
1838,2020-04-09 02:11:05,🌸GoodKarma🌸,LUCID🌸,1
1839,2020-04-09 02:11:05,"Texas, USA",PatrickFog,0
1840,2020-04-09 02:11:05,Pottendorf,Stephan Ullrich,1
1841,2020-04-09 02:11:05,Pottendorf,Stephan Ullrich,1
1842,2020-04-09 02:11:05,Bhubaneswar,#StayHome2StaySafe,0
1843,2020-04-09 02:11:05,Astral Plane ,DropTopWop,1
1844,2020-04-09 02:11:05,,@ysha,0
1845,2020-04-09 02:11:05,North Korean Solar Base,🌻WorriedGoku.jpg 🌻,0
1846,2020-04-09 02:11:05,North Korean Solar Base,🌻WorriedGoku.jpg 🌻,1
1847,2020-04-09 02:11:05,,simon laurence,0
1848,2020-04-09 02:11:05,"Virginia, USA",Rochelle Pierce 🇺🇸🚂🇺🇸,1
1849,2020-04-09 02:11:05,,Cynthia🐓🇳🇴🦂🌈,1
1850,2020-04-09 02:11:05,,Cynthia🐓🇳🇴🦂🌈,1
1851,2020-04-09 02:11:05,,Cynthia🐓🇳🇴🦂🌈,0
1852,2020-04-09 02:11:05,,Cynthia🐓🇳🇴🦂🌈,1
1853,2020-04-09 02:11:05,,Arya 🙏🏽❤️,0
1854,2020-04-09 02:11:05,,Arya 🙏🏽❤️,1
1855,2020-04-09 02:11:05,,Arya 🙏🏽❤️,1
1856,2020-04-09 02:11:05,,Arya 🙏🏽❤️,1
1857,2020-04-09 02:11:05,,Arya 🙏🏽❤️,1
1858,2020-04-09 02:11:04,Nigeria,Nazifi Adamu,1
1859,2020-04-09 02:11:04,,Deepak Dhiman 🕉️ 🇮🇳,0
1860,2020-04-09 02:11:04,,Deepak Dhiman 🕉️ 🇮🇳,1
1861,2020-04-09 02:11:04,Cleveland,Cleveland Scene,1
1862,2020-04-09 02:11:04,Cleveland,Cleveland Scene,0
1863,2020-04-09 02:11:04,𖥻OT7 𖥻OT12,𝘨𝘪𝘶,1
1864,2020-04-09 02:11:04,𖥻OT7 𖥻OT12,𝘨𝘪𝘶,1
1865,2020-04-09 02:11:04,𖥻OT7 𖥻OT12,𝘨𝘪𝘶,1
1866,2020-04-09 02:11:04,𖥻OT7 𖥻OT12,𝘨𝘪𝘶,1
1867,2020-04-09 02:11:04,𖥻OT7 𖥻OT12,𝘨𝘪𝘶,1
1868,2020-04-09 02:11:04,"Whangarei, New Zealand",John Macilree,1
1869,2020-04-09 02:11:04,"Whangarei, New Zealand",John Macilree,0
1870,2020-04-09 02:11:04,,Claddagh0103,1
1871,2020-04-09 02:11:04,,Tana Hanley,0
1872,2020-04-09 02:11:04,"Florida, USA",𝕞𝕖𝕝𝕚𝕤𝕤𝕒 🙈🙉🙊,0
1873,2020-04-09 02:11:04,"Selangor, Malaysia",Kevin Loo Teow Aik,1
1874,2020-04-09 02:11:04,"Selangor, Malaysia",Kevin Loo Teow Aik,1
1875,2020-04-09 02:11:04,"Selangor, Malaysia",Kevin Loo Teow Aik,1
1876,2020-04-09 02:11:04,"Selangor, Malaysia",Kevin Loo Teow Aik,1
1877,2020-04-09 02:11:04,,Kanwar singh yadav,0
1878,2020-04-09 02:11:04,,Kanwar singh yadav,1
1879,2020-04-09 02:11:04,⚜️ ,Such Were The Joys,1
1880,2020-04-09 02:11:04,PLUTO!,TRUE REALIGION!,1
1881,2020-04-09 02:11:04,Bahamas,dadaş,1
1882,2020-04-09 02:11:04,Bahamas,dadaş,0
1883,2020-04-09 02:11:04,"Gujarat, India🇮🇳",simple 🕉savi,1
1884,2020-04-09 02:11:04,"Gujarat, India🇮🇳",simple 🕉savi,1
1885,2020-04-09 02:11:04,"Gujarat, India🇮🇳",simple 🕉savi,1
1886,2020-04-09 02:11:04,"London, England",Chris Wallace,1
1887,2020-04-09 02:11:04,"London, England",Chris Wallace,1
1888,2020-04-09 02:11:04,United States,MJC,1
1889,2020-04-09 02:11:04,United States,MJC,1
1890,2020-04-09 02:11:04,United States,MJC,1
1891,2020-04-09 02:11:04,United States,MJC,1
1892,2020-04-09 02:11:04,United States,MJC,1
1893,2020-04-09 02:11:04,United States,MJC,1
1894,2020-04-09 02:11:04,United States,MJC,1
1895,2020-04-09 02:11:04,United States,MJC,1
1896,2020-04-09 02:11:04,,Sandale_Kiyai,0
1897,2020-04-09 02:11:04,,Sandale_Kiyai,0
1898,2020-04-09 02:11:04,,Sandale_Kiyai,1
1899,2020-04-09 02:11:04,,Sandale_Kiyai,0
1900,2020-04-09 02:11:04,,Sandale_Kiyai,1
1901,2020-04-09 02:11:04,,Lisa Bromley 🌊🌊🌊  🇺🇸,0
1902,2020-04-09 02:11:04,,Lisa Bromley 🌊🌊🌊  🇺🇸,1
1903,2020-04-09 02:11:04,,Lisa Bromley 🌊🌊🌊  🇺🇸,1
1904,2020-04-09 02:11:04,,em💛,0
1905,2020-04-09 02:11:04,"Reston, VA",Bill Hudson,0
1906,2020-04-09 02:11:04,,markus,1
1907,2020-04-09 02:11:04,A mote of dust  ,BentleyBreedl PhD,1
1908,2020-04-09 02:11:04,A mote of dust  ,BentleyBreedl PhD,0
1909,2020-04-09 02:11:04,"Dahanu, India",Harsh Machhi,1
1910,2020-04-09 02:11:04,"Dahanu, India",Harsh Machhi,0
1911,2020-04-09 02:11:04,,mariefran,0
1912,2020-04-09 02:11:04,Florida w/President Trump 2020,AcQuitted 4Ever ⭐️⭐️⭐️,0
1913,2020-04-09 02:11:04,"California, USA",Djavanadon // 🍔🍟🍕//Commissions Closed,1
1914,2020-04-09 02:11:04,"California, USA",Djavanadon // 🍔🍟🍕//Commissions Closed,0
1915,2020-04-09 02:11:04,"California, USA",Djavanadon // 🍔🍟🍕//Commissions Closed,0
1916,2020-04-09 02:11:04,"California, USA",Djavanadon // 🍔🍟🍕//Commissions Closed,1
1917,2020-04-09 02:11:04,"Hyderabad, India",Citizens For Hyderabad,1
1918,2020-04-09 02:11:04,"Hyderabad, India",Citizens For Hyderabad,1
1919,2020-04-09 02:11:04,"Hyderabad, India",Citizens For Hyderabad,1
1920,2020-04-09 02:11:03,,Tanya Hunter,0
1921,2020-04-09 02:11:03,Jeddah,A. F. Shaker 🇸🇦🇸🇦🇸🇦,1
1922,2020-04-09 02:11:03,,aliabbas,0
1923,2020-04-09 02:11:03,,Hummingbird🧘‍♂️,1
1924,2020-04-09 02:11:03,"Watkins Glen, NY",Leslie Danks Burke,1
1925,2020-04-09 02:11:03,,Doug Sides,0
1926,2020-04-09 02:11:03,,Doug Sides,0
1927,2020-04-09 02:11:03,,Doug Sides,1
1928,2020-04-09 02:11:03,"New Orleans, LA",Mi~,0
1929,2020-04-09 02:11:03,"New Orleans, LA",Mi~,1
1930,2020-04-09 02:11:03,,Mpeli Nsekela,0
1931,2020-04-09 02:11:03,"Brooklyn, NY",Laurita,1
1932,2020-04-09 02:11:03,"Brooklyn, NY",Laurita,1
1933,2020-04-09 02:11:03,,What?,1
1934,2020-04-09 02:11:03,,What?,1
1935,2020-04-09 02:11:03,"Washington, DC",Caitlin H Cleaver,1
1936,2020-04-09 02:11:03,"Washington, DC",Caitlin H Cleaver,1
1937,2020-04-09 02:11:03,California,juliana,0
1938,2020-04-09 02:11:03,,🐝 BD,1
1939,2020-04-09 02:11:03,Samara,бесстрашный розовый.,0
1940,2020-04-09 02:11:03,Samara,бесстрашный розовый.,1
1941,2020-04-09 02:11:03,Samara,бесстрашный розовый.,1
1942,2020-04-09 02:11:03,Samara,бесстрашный розовый.,1
1943,2020-04-09 02:11:03,Planet Earth,🇺🇸DragonD3💗🇺🇸🇵🇷❌,0
1944,2020-04-09 02:11:03,,quarantine snack 🙂,1
1945,2020-04-09 02:11:03,,quarantine snack 🙂,0
1946,2020-04-09 02:11:03,,quarantine snack 🙂,0
1947,2020-04-09 02:11:03,,quarantine snack 🙂,1
1948,2020-04-09 02:11:03,"Minnesota, USA",UMA,0
1949,2020-04-09 02:11:03,"Minnesota, USA",UMA,1
1950,2020-04-09 02:11:03,"Thousand Oaks, CA",David Gonzalez,1
1951,2020-04-09 02:11:03,Maui Hawaii,liz agcolicol 🇺🇸🇵🇭,1
1952,2020-04-09 02:11:03,Maui Hawaii,liz agcolicol 🇺🇸🇵🇭,1
1953,2020-04-09 02:11:03,"Rajshahi, Bangladesh",India In Rajshahi,0
1954,2020-04-09 02:11:03,"Rajshahi, Bangladesh",India In Rajshahi,1
1955,2020-04-09 02:11:03,"lagos,nigeria",Baba Dudu💎🇳🇬,0
1956,2020-04-09 02:11:03,"lagos,nigeria",Baba Dudu💎🇳🇬,1
1957,2020-04-09 02:11:03,Toronto,Diane Campbell,0
1958,2020-04-09 02:11:03,Toronto,Diane Campbell,1
1959,2020-04-09 02:11:03,"Auckland, New Zealand",Morgan Avery 🍔,0
1960,2020-04-09 02:11:03,"Auckland, New Zealand",Morgan Avery 🍔,1
1961,2020-04-09 02:11:03,"Auckland, New Zealand",Morgan Avery 🍔,1
1962,2020-04-09 02:11:03,"Tucson, AZ",Mike Boldi,1
1963,2020-04-09 02:11:03,"Tucson, AZ",Mike Boldi,1
1964,2020-04-09 02:11:03,"Greeley, CO",Syn_the_Demon,0
1965,2020-04-09 02:11:03,"Greeley, CO",Syn_the_Demon,1
1966,2020-04-09 02:11:03,"Greeley, CO",Syn_the_Demon,1
1967,2020-04-09 02:11:03,"Greeley, CO",Syn_the_Demon,1
1968,2020-04-09 02:11:03,"Greeley, CO",Syn_the_Demon,1
1969,2020-04-09 02:11:03,,Steve Smith,0
1970,2020-04-09 02:11:03,"Bedford, England",Phil,1
1971,2020-04-09 02:11:03,"Bedford, England",Phil,1
1972,2020-04-09 02:11:03,"Bedford, England",Phil,1
1973,2020-04-09 02:11:03,Brazil,Mauro Paine,0
1974,2020-04-09 02:11:03,Brazil,Mauro Paine,1
1975,2020-04-09 02:11:03,,Cindymad,0
1976,2020-04-09 02:11:03,,Cindymad,0
1977,2020-04-09 02:11:03,,Vipin Tandon,1
1978,2020-04-09 02:11:03,,Vipin Tandon,1
1979,2020-04-09 02:11:03,,Vipin Tandon,1
1980,2020-04-09 02:11:02,Chicago,Watchman Anderson,0
1981,2020-04-09 02:11:02,Chicago,Watchman Anderson,1
1982,2020-04-09 02:11:02,Chicago,Watchman Anderson,1
1983,2020-04-09 02:11:02,Sydney,rodin genoff,1
1984,2020-04-09 02:11:02,,BlackAsia,1
1985,2020-04-09 02:11:02,"Manteca, CA",eydie saunders,1
1986,2020-04-09 02:11:02,"Manteca, CA",eydie saunders,1
1987,2020-04-09 02:11:02,,praveen 🇮🇳,0
1988,2020-04-09 02:11:02,"Del Monte Forest, CA",Pat ‘Double Dare’ fan #88 (18+),0
1989,2020-04-09 02:11:02,"Del Monte Forest, CA",Pat ‘Double Dare’ fan #88 (18+),0
1990,2020-04-09 02:11:02,"Del Monte Forest, CA",Pat ‘Double Dare’ fan #88 (18+),1
1991,2020-04-09 02:11:02,"Southern Colorado, USA",Diana L. Collins,0
1992,2020-04-09 02:11:02,,newvoodoo,0
1993,2020-04-09 02:11:02,"Detroit, MI",KB.,1
1994,2020-04-09 02:11:02,"Detroit, MI",KB.,1
1995,2020-04-09 02:11:02,"Bend, OR",Lisa Slevin Pierce🗽,0
1996,2020-04-09 02:11:02,,AOC's Crazy Eyes,0
1997,2020-04-09 02:11:02,,Mark Tucker,1
1998,2020-04-09 02:11:02,,Jordan Weber,1
1999,2020-04-09 02:11:02,Aotearoa,sissy,1
2000,2020-04-09 02:11:02,Aotearoa,sissy,1
2001,2020-04-09 02:11:02,Aotearoa,sissy,1
2002,2020-04-09 02:11:02,,Brigadoon #PrayForBoris,0
2003,2020-04-09 02:11:02,,Brigadoon #PrayForBoris,0
2004,2020-04-09 02:11:02,,NTR Fan,0
2005,2020-04-09 02:11:02,United States,Arun,0
2006,2020-04-09 02:11:02,United States,Arun,0
2007,2020-04-09 02:11:02,United States,Arun,1
2008,2020-04-09 02:11:02,"Albuquerque, NM",Nisai Mekniti,0
2009,2020-04-09 02:11:02,"Albuquerque, NM",Nisai Mekniti,1
2010,2020-04-09 02:11:02,,Palace Intrigue,1
2011,2020-04-09 02:11:02,,Palace Intrigue,1
2012,2020-04-09 02:11:02,,Palace Intrigue,1
2013,2020-04-09 02:11:02,USA,Renee Victoria: NO Trophy Animals!🐘Save the🐝🐝🐝,0
2014,2020-04-09 02:11:02,Delhi,sneha kothawade,0
2015,2020-04-09 02:11:02,Delhi,sneha kothawade,1
2016,2020-04-09 02:11:02,Delhi,sneha kothawade,0
2017,2020-04-09 02:11:02,Delhi,sneha kothawade,1
2018,2020-04-09 02:11:02,USA,Tequila ♥,1
2019,2020-04-09 02:11:02,USA,Tequila ♥,1
2020,2020-04-09 02:11:02,,Dr. EFleming,1
2021,2020-04-09 02:11:02,,Dr. EFleming,0
2022,2020-04-09 02:11:02,Internet,Cyber Security Feed,0
2023,2020-04-09 02:11:02,Internet,Cyber Security Feed,1
2024,2020-04-09 02:11:02,Internet,Cyber Security Feed,1
2025,2020-04-09 02:11:02,Internet,Cyber Security Feed,1
2026,2020-04-09 02:11:02,Internet,Cyber Security Feed,1
2027,2020-04-09 02:11:02,Internet,Cyber Security Feed,1
2028,2020-04-09 02:11:02,Internet,Cyber Security Feed,1
2029,2020-04-09 02:11:02,Internet,Cyber Security Feed,1
2030,2020-04-09 02:11:02,Matrix,CyberSecurityBot 🤖,0
2031,2020-04-09 02:11:02,Matrix,CyberSecurityBot 🤖,1
